"Lon";"Lat"
"11231";10.54875;42.85656
"11291";9.33475;41.26095
"11331";12.33891;41.60576
"11361";3.21444;42.06083
"11641";9.15472;41.2456
"11981";10.43444;42.77555
"12021";10.32055;42.73444
"12081";15.51788;42.12461
"12101";-0.66556;37.64645
"12261";11.4273;42.0881
"12291";11.21138;42.37972
"12371";10.33185;43.47146
"12531";14.32497;40.61874
"12561";10.32;42.73444
"12641";9.6193;41.08591
"12681";14.34288;40.62727
"12751";11.08055;42.41805
"12761";10.33213;43.4717
"12851";10.43425;42.73496
"12871";14.3761;40.5873
"12931";15.8338;38.35305
"12991";9.63333;44.13333
"13131";12.09185;37.94986
"13291";10.3331;43.4697
"13371";14.73008;44.2634
"13971";10.43419;42.73505
"13991";10.33027;43.47166
"14351";10.43424;42.7116
"14431";12.31092;37.87735
"14511";9.85062;44.02377
"14571";10.33346;43.47037
"14661";14.32463;40.61877
"14961";10.3307;43.471
"15081";10.41239;42.70969
"15101";15.23085;43.82366
"15241";10.33161;43.47198
"15261";23.9890003204346;39.1940002441406
"15441";7.53836;43.7806
"15631";11.08091;42.41816
"15731";8.16111;40.56194
"15791";23.98;39.19
"15851";9.2028;41.25541
"15921";12.30591;37.90485
"16071";11.08069;42.41862
"16141";10.3319;43.47201
"16151";12.09;37.94945
"16201";11.17826;42.36303
"16251";12.29573;37.91038
"16261";15.2711;40.02193
"16431";17.81483;40.96683
"16491";10.2867;42.83084
"16601";10.91318;42.37377
"16681";9.7833;40.88306
"16841";10.4214;42.70697
"16971";12.2999;37.91136
"17141";3.22361;42.045
"17231";9.74696;40.91501
"17351";12.3095;37.87713
"17571";10.43541;42.72166
"17581";12.01417;36.8252
"17621";3.4864;39.9519
"17691";9.31835;41.2508
"17701";10.48355;42.98673
"1";15.73111;38.25815
"21001";9.84906;44.01409
"3822";9.64609;44.11277
"4102";5.62888;43.16327
"5102";2.66724;39.47644
"6102";5.32953;43.27825
"7102";14.28138;40.82543
"8102";9.51805;44.18663
"9102";5.38124;43.20515
"10102";2.99045;39.16413
"11102";9.72349;40.8846
"12102";9.70974;40.92408
"13102";3.227;42.05
"15102";5.40353;43.16829
"16102";0.66;39.86
"17102";9.83;44
"29101";5.15;43.31
"30101";6.67;43.3
"31101";6.35934;43.02084
"32101";9.84995;44.01474
"4612";-5.313;35.752
"4712";-5.248;35.642
"4812";-3.00261;35.43551
"4912";-1.12;35.62066
"5012";8.93177;37.55432
"5112";-5.30853;35.9179
"5212";-5.299;35.905
"5312";-5.31502;35.89962
"5412";-5.302;35.904
"5512";-3.72636;36.71658
"5612";-2.43958;35.19801
"5712";-0.64278;37.65069
"5812";0.667;39.917
"5912";0.67219;39.89043
"6012";2.47084;41.51507
"6112";2.95787;41.72891
"6212";3.18523;41.86982
"6312";3.198;41.88
"6412";3.207;41.891
"6512";3.21652;42.04772
"6712";1.64231;38.97306
"6812";2.96379;39.12395
"6912";3.064;39.168
"7012";3.622;39.878
"7112";3.217;42.2
"7212";3.21942;42.22282
"7312";3.29863;42.33465
"7412";3.142;42.515
"7512";3.167;42.467
"7612";5.032;43.285
"7712";5.155;43.283
"7812";5.33336;43.28264
"7912";5.24852;43.33177
"8012";5.32787;43.20938
"8112";5.39795;43.18441
"8212";5.39232;43.18823
"8312";5.39695;43.18239
"8412";5.40299;43.17756
"8512";5.45113;43.1973
"8612";5.51578;43.20032
"8712";6.363;43.019
"8812";6.358;43.019
"8912";6.36;43.004
"9012";6.36;43.019
"9112";6.39;43.018
"9212";6.411;43.024
"9312";6.421;43.023
"9412";6.63531;43.28231
"9512";7.02643;43.50343
"9612";8.79;41.635
"9712";9.2449;41.33634
"9812";9.2512;41.30282
"9912";9.2656;41.34872
"10012";7.982;43.852
"10112";9.51;44.18
"10212";9.62685;44.12155
"10312";9.81593;44.00614
"10412";10.324;42.824
"10512";9.967;42.783
"10612";10.017;42.683
"10712";10.02624;42.54504
"10812";10.117;42.533
"10912";11.117;42.265
"11012";9.558;39.118
"11112";9.71439;40.89684
"11212";13.923;40.757
"11412";15.7613;39.85605
"11512";15.8166;39.61443
"11612";16.127;38.902
"11712";16.146;38.871
"11812";16.16;38.746
"11912";16.089;38.742
"12012";15.83389;38.36396
"12112";15.714;38.26
"12212";15.72297;38.26098
"12312";15.6529;38.27202
"12412";13.27126;38.22285
"12512";15.166;37.556
"12612";12.052;36.8
"12812";16.118;38.749
"12912";16.124;38.745
"13012";14.84134;44.88438
"13112";14.842;44.884
"13212";14.82;44.924
"13312";14.493;44.7274
"13412";14.73128;44.70559
"13512";15.11399;43.90541
"13612";15.15972;43.87713
"13712";15.16881;43.86891
"13812";15.18122;43.86199
"13912";15.204;43.852
"14012";15.21166;43.84684
"14112";15.21974;43.83862
"14212";15.255;43.804
"14312";15.26157;43.79707
"14412";15.93412;43.5175
"14512";15.94136;43.50753
"14612";15.96627;43.4901
"14712";26.51819;37.56928
"14812";24.613;38.106
"14912";23.5064;38.57472
"15112";26.534;38.969
"15212";22.79379;38.79262
"15312";23.99043;39.19005
"15412";24.12598;39.34467
"15512";23.85528;39.12712
"15612";26.45104;39.29658
"15712";26.15869;39.3432
"15812";26.437;39.358
"16012";29.25;40.8
"16112";26.57431;39.3669
"16512";3.21611;42.05452
"17512";11.10803;42.26597
"17612";-0.680000007152557;37.6300010681152
"17812";5.15502;43.28268
"18011";3.48429;42.54262
"18211";7.14844;43.58484
"18911";5.03193;43.28507
"19011";11.07098;42.41985
"19111";3.21554;42.03992
"19811";2.94159;41.71375
"20411";10.88168;42.39266
"20711";-6.060783;35.477494
